state,division,ballotPosition,surname,ballotGivenName,gender,fullName,fullName,partyBallotName,house,incumbent
VIC,Menzies,6,PHEASANT,Bill,M,Bill Pheasant,Bill Pheasant,The Greens,House,0
VIC,Menzies,7,SCAGLIONE,Nathan,M,Nathan Scaglione,Nathan Scaglione,United Australia Party,House,0
VIC,Monash,1,MORGAN,Mat,M,Mat Morgan,Mat Morgan,The Greens,House,0
VIC,Monash,2,BROADBENT,Russell,M,Russell Broadbent,Russell Broadbent,Liberal,House,1
VIC,Monash,3,LEONARD,Deb,M,Deb Leonard,Deb Leonard,Independent,House,0
VIC,Monash,4,HICKEN,Allan,M,Allan Hicken,Allan Hicken,Pauline Hanson's One Nation,House,0
VIC,Monash,5,WELSH,David Matthew,M,David Matthew Welsh,David Matthew Welsh,Australian Federation Party,House,0
VIC,Monash,6,O'DONNELL,Jessica,M,Jessica O'Donnell,Jessica O'Donnell,Australian Labor Party,House,0
VIC,Monash,7,EDWARDS,Meg,M,Meg Edwards,Meg Edwards,Liberal Democrats,House,0
VIC,Monash,8,McSHANE,Christine Ann,M,Christine Ann Mcshane,Christine Ann Mcshane,United Australia Party,House,0
VIC,Nicholls,1,LAIRD,Tim,M,Tim Laird,Tim Laird,Liberal Democrats,House,0
VIC,Nicholls,2,BIRRELL,Sam,M,Sam Birrell,Sam Birrell,The Nationals,House,0
VIC,Nicholls,3,TYRRELL,Rikkie-Lee,M,Rikkie-Lee Tyrrell,Rikkie-Lee Tyrrell,Pauline Hanson's One Nation,House,0
VIC,Nicholls,4,LODWICK,Bill,M,Bill Lodwick,Bill Lodwick,Australian Labor Party,House,0
VIC,Nicholls,5,DAVY,Jeff,M,Jeff Davy,Jeff Davy,Citizens Party,House,0
VIC,Nicholls,6,PETERSON,Robert,M,Robert Peterson,Robert Peterson,United Australia Party,House,0
VIC,Nicholls,7,CHRISTOE,Ian,M,Ian Christoe,Ian Christoe,The Greens,House,0
VIC,Nicholls,8,OTTO,Andrea,M,Andrea Otto,Andrea Otto,"FUSION: Science, Pirate, Secular, Climate Emergency",House,0
VIC,Nicholls,9,BROOKS,Steve,M,Steve Brooks,Steve Brooks,Liberal,House,0
VIC,Nicholls,10,TABONE,Eleonor,M,Eleonor Tabone,Eleonor Tabone,Australian Federation Party,House,0
VIC,Nicholls,11,PRIESTLY,Rob,M,Rob Priestly,Rob Priestly,Independent,House,0
VIC,Scullin,1,PATERSON,Patchouli,M,Patchouli Paterson,Patchouli Paterson,The Greens,House,0
VIC,Scullin,2,van BREE,Ursula,M,Ursula Van Bree,Ursula Van Bree,Pauline Hanson's One Nation,House,0
VIC,Scullin,3,KOELMEYER,Eric,M,Eric Koelmeyer,Eric Koelmeyer,Liberal Democrats,House,0
VIC,Scullin,4,GILES,Andrew,M,Andrew Giles,Andrew Giles,Australian Labor Party,House,1
VIC,Scullin,5,ALBARRI,Yassin,M,Yassin Albarri,Yassin Albarri,United Australia Party,House,0
VIC,Scullin,6,PERERA,Virosh,M,Virosh Perera,Virosh Perera,Liberal,House,0
VIC,Scullin,7,ROWE,Cameron,M,Cameron Rowe,Cameron Rowe,Victorian Socialists,House,0
VIC,Wannon,1,GARNER,Graham,M,Graham Garner,Graham Garner,Independent,House,0
VIC,Wannon,2,TEHAN,Dan,M,Dan Tehan,Dan Tehan,Liberal,House,1
VIC,Wannon,3,GRAHAM,Ronnie,M,Ronnie Graham,Ronnie Graham,Pauline Hanson's One Nation,House,0
VIC,Wannon,4,McALLISTER,Hilary,M,Hilary Mcallister,Hilary Mcallister,The Greens,House,0
VIC,Wannon,5,DYSON,Alex,M,Alex Dyson,Alex Dyson,Independent,House,0
VIC,Wannon,6,KENSEN,Craige,M,Craige Kensen,Craige Kensen,United Australia Party,House,0
VIC,Wannon,7,MEAD,Amanda,M,Amanda Mead,Amanda Mead,Liberal Democrats,House,0
VIC,Wannon,8,WILSON,Gilbert,M,Gilbert Wilson,Gilbert Wilson,Australian Labor Party,House,0
VIC,Wills,1,WRIGHT,Tom,M,Tom Wright,Tom Wright,Liberal,House,0
VIC,Wills,2,TINDAL,Jill,M,Jill Tindal,Jill Tindal,Pauline Hanson's One Nation,House,0
VIC,Wills,3,BLACK,Emma,M,Emma Black,Emma Black,Victorian Socialists,House,0
VIC,Wills,4,SERGI,Sam,M,Sam Sergi,Sam Sergi,Australian Federation Party,House,0
VIC,Wills,5,BOLTON,Sue,M,Sue Bolton,Sue Bolton,Socialist Alliance,House,0
VIC,Wills,6,ZIVKOVIC,Irene,M,Irene Zivkovic,Irene Zivkovic,United Australia Party,House,0
VIC,Wills,7,KHALIL,Peter,M,Peter Khalil,Peter Khalil,Australian Labor Party,House,1
VIC,Wills,8,HORSFALL,Leah,M,Leah Horsfall,Leah Horsfall,Animal Justice Party,House,0
VIC,Wills,9,JEFFORD,Sarah,M,Sarah Jefford,Sarah Jefford,The Greens,House,0
WA,Brand,1,KING,Madeleine,F,Madeleine King,Madeleine King,Australian Labor Party,House,1
WA,Brand,2,HEFFERNAN,Malcolm,M,Malcolm Heffernan,Malcolm Heffernan,Australian Federation Party,House,0
WA,Brand,3,HUDSON,Peter,M,Peter Hudson,Peter Hudson,Liberal,House,0
WA,Brand,4,PIKE,David,M,David Pike,David Pike,United Australia Party,House,0
WA,Brand,5,LONSDALE,Heather,M,Heather Lonsdale,Heather Lonsdale,The Greens (WA),House,0
WA,Brand,6,CRICHTON,Jayne,M,Jayne Crichton,Jayne Crichton,Australian Christians,House,0
WA,Brand,7,O'LOGHLEN,Michael,M,Michael O'Loghlen,Michael O'Loghlen,WESTERN AUSTRALIA PARTY,House,0
WA,Brand,8,MARSHALL,Alison,M,Alison Marshall,Alison Marshall,Liberal Democrats,House,0
WA,Brand,9,GLEESON,Andrew,M,Andrew Gleeson,Andrew Gleeson,The Great Australian Party,House,0
WA,Brand,10,TAYLOR,Jake,M,Jake Taylor,Jake Taylor,Pauline Hanson's One Nation,House,0
WA,Burt,1,CASTLE,Michele,M,Michele Castle,Michele Castle,Australian Federation Party,House,0
WA,Burt,2,CARTER,Travis,M,Travis Carter,Travis Carter,Pauline Hanson's One Nation,House,0
WA,Burt,3,McCURRY,Joshua,M,Joshua Mccurry,Joshua Mccurry,United Australia Party,House,0
WA,Burt,4,GARLETT,Daniel,M,Daniel Garlett,Daniel Garlett,The Greens (WA),House,0
WA,Burt,5,PHELAN,Stephen,M,Stephen Phelan,Stephen Phelan,WESTERN AUSTRALIA PARTY,House,0
WA,Burt,6,GOODE,David,M,David Goode,David Goode,Liberal,House,0
WA,Burt,7,SPYKER,Warnar,M,Warnar Spyker,Warnar Spyker,Australian Christians,House,0
WA,Burt,8,KEOGH,Matt,M,Matt Keogh,Matt Keogh,Australian Labor Party,House,1
WA,Canning,1,HASTIE,Andrew,M,Andrew Hastie,Andrew Hastie,Liberal,House,1
WA,Canning,2,HUNT,Amanda,M,Amanda Hunt,Amanda Hunt,Australian Labor Party,House,0
WA,Canning,3,SIWES,Tammi,M,Tammi Siwes,Tammi Siwes,Pauline Hanson's One Nation,House,0
WA,Canning,4,GARDYNE,Anthony,M,Anthony Gardyne,Anthony Gardyne,Australian Federation Party,House,0
WA,Canning,5,WALDECK,James Gordon,M,James Gordon Waldeck,James Gordon Waldeck,United Australia Party,House,0
WA,Canning,6,BEDFORD,Brad,M,Brad Bedford,Brad Bedford,WESTERN AUSTRALIA PARTY,House,0
WA,Canning,7,CONGRENE,Judith,M,Judith Congrene,Judith Congrene,Informed Medical Options Party,House,0
WA,Canning,8,MOFFAT,Jodie,M,Jodie Moffat,Jodie Moffat,The Greens (WA),House,0
WA,Canning,9,WILLIAMS,Ashley Elphin,M,Ashley Elphin Williams,Ashley Elphin Williams,Independent,House,0
WA,Canning,10,du PLESSIS,Andriette,M,Andriette Du Plessis,Andriette Du Plessis,Australian Christians,House,0
WA,Canning,11,GARDINER,David,M,David Gardiner,David Gardiner,Liberal Democrats,House,0
WA,Cowan,1,ALY,Anne,M,Anne Aly,Anne Aly,Australian Labor Party,House,1
WA,Cowan,2,TRIPP,Isabella,M,Isabella Tripp,Isabella Tripp,The Greens (WA),House,0
WA,Cowan,3,IRADUKUNDA,Sylvia,M,Sylvia Iradukunda,Sylvia Iradukunda,Australian Christians,House,0
WA,Cowan,4,CALAUTTI,Michael,M,Michael Calautti,Michael Calautti,Australian Federation Party,House,0
WA,Cowan,5,WALSH,Tyler,M,Tyler Walsh,Tyler Walsh,Pauline Hanson's One Nation,House,0
WA,Cowan,6,van KRIEKEN,Micah,M,Micah Van Krieken,Micah Van Krieken,Liberal Democrats,House,0
WA,Cowan,7,LAVERACK,Roland,M,Roland Laverack,Roland Laverack,WESTERN AUSTRALIA PARTY,House,0
WA,Cowan,8,HAND,Claire Elizabeth,M,Claire Elizabeth Hand,Claire Elizabeth Hand,United Australia Party,House,0
WA,Cowan,9,CONNELLY,Vince,M,Vince Connelly,Vince Connelly,Liberal,House,0
WA,Cowan,10,ANAGNO,Michael,M,Michael Anagno,Michael Anagno,Animal Justice Party,House,0
WA,Curtin,1,VERHOEFF,Ladeisha Louise,M,Ladeisha Louise Verhoeff,Ladeisha Louise Verhoeff,United Australia Party,House,0
WA,Curtin,2,BURN,Bill,M,Bill Burn,Bill Burn,WESTERN AUSTRALIA PARTY,House,0
WA,Curtin,3,CULLITY,Judith,M,Judith Cullity,Judith Cullity,Australian Federation Party,House,0
WA,Curtin,4,HAMMOND,Celia,M,Celia Hammond,Celia Hammond,Liberal,House,1
WA,Curtin,5,GRILLO,Dale Marie,M,Dale Marie Grillo,Dale Marie Grillo,Pauline Hanson's One Nation,House,0
WA,Curtin,6,CHANEY,Kate,M,Kate Chaney,Kate Chaney,Independent,House,0
WA,Curtin,7,SPENCER,Yannick,M,Yannick Spencer,Yannick Spencer,Australian Labor Party,House,0
WA,Curtin,8,PIDGEON,Cameron,M,Cameron Pidgeon,Cameron Pidgeon,The Greens (WA),House,0
WA,Durack,1,SHORE,Craig,M,Craig Shore,Craig Shore,Australian Federation Party,House,0
WA,Durack,2,PRICE,Melissa,F,Melissa Price,Melissa Price,Liberal,House,1
WA,Durack,3,McRAE,Adrian,M,Adrian Mcrae,Adrian Mcrae,The Great Australian Party,House,0
WA,Durack,4,FELS,Anthony James,M,Anthony James Fels,Anthony James Fels,WESTERN AUSTRALIA PARTY,House,0
WA,Durack,5,RILEY,Jeremiah,M,Jeremiah Riley,Jeremiah Riley,Australian Labor Party,House,0
WA,Durack,6,JOHANNSEN,Brenton,M,Brenton Johannsen,Brenton Johannsen,Pauline Hanson's One Nation,House,0
WA,Durack,7,BLAYNEY,Ian,M,Ian Blayney,Ian Blayney,The Nationals,House,0
WA,Durack,8,McNEAIR,Bianca,M,Bianca Mcneair,Bianca Mcneair,The Greens (WA),House,0
WA,Durack,9,MIDDLETON,Andrew Charles,M,Andrew Charles Middleton,Andrew Charles Middleton,United Australia Party,House,0
WA,Forrest,1,ALLAN,Helen,M,Helen Allan,Helen Allan,United Australia Party,House,0
WA,Forrest,2,MARKHAM,Paul,M,Paul Markham,Paul Markham,Liberal Democrats,House,0
WA,Forrest,3,DUNN,Mailee,M,Mailee Dunn,Mailee Dunn,Australian Federation Party,House,0
WA,Forrest,4,TERRANTROY,Christine,M,Christine Terrantroy,Christine Terrantroy,The Greens (WA),House,0
WA,Forrest,5,STEPHENS,Greg,M,Greg Stephens,Greg Stephens,WESTERN AUSTRALIA PARTY,House,0
WA,Forrest,6,AITKEN,Tracy Nyree,M,Tracy Nyree Aitken,Tracy Nyree Aitken,The Great Australian Party,House,0
WA,Forrest,7,ENGLISH,Bronwen,M,Bronwen English,Bronwen English,Australian Labor Party,House,0
WA,Forrest,8,MEZGER,Shane,M,Shane Mezger,Shane Mezger,Pauline Hanson's One Nation,House,0
WA,Forrest,9,MARINO,Nola,F,Nola Marino,Nola Marino,Liberal,House,1
WA,Fremantle,1,TILBURY,Ben,M,Ben Tilbury,Ben Tilbury,The Great Australian Party,House,0
WA,Fremantle,2,WAINWRIGHT,Sam,M,Sam Wainwright,Sam Wainwright,Socialist Alliance,House,0
WA,Fremantle,3,GAVRANICH,Cathy,M,Cathy Gavranich,Cathy Gavranich,Australian Federation Party,House,0
WA,Fremantle,4,WILSON,Josh,M,Josh Wilson,Josh Wilson,Australian Labor Party,House,1
WA,Fremantle,5,JINMAN,Stella,M,Stella Jinman,Stella Jinman,United Australia Party,House,0
WA,Fremantle,6,KOUL,Bill,M,Bill Koul,Bill Koul,Liberal,House,0
WA,Fremantle,7,TOWNSEND,Felicity,M,Felicity Townsend,Felicity Townsend,The Greens (WA),House,0
WA,Fremantle,8,LOH,Yan,M,Yan Loh,Yan Loh,Liberal Democrats,House,0
WA,Fremantle,9,KNAPP,Janetia,M,Janetia Knapp,Janetia Knapp,WESTERN AUSTRALIA PARTY,House,0
WA,Fremantle,10,EDGAR,William,M,William Edgar,William Edgar,Pauline Hanson's One Nation,House,0
WA,Hasluck,1,WILLIAMS,Jeanene,M,Jeanene Williams,Jeanene Williams,Independent,House,0
WA,Hasluck,2,STURCKE,Brendan,M,Brendan Sturcke,Brendan Sturcke,The Greens (WA),House,0
WA,Hasluck,3,SCOTT,Will,M,Will Scott,Will Scott,United Australia Party,House,0
WA,Hasluck,4,CLARK,Pauline,M,Pauline Clark,Pauline Clark,WESTERN AUSTRALIA PARTY,House,0
WA,Hasluck,5,MONCK,Ian,M,Ian Monck,Ian Monck,Pauline Hanson's One Nation,House,0
WA,Hasluck,6,WYATT,Ken,M,Ken Wyatt,Ken Wyatt,Liberal,House,1
WA,Hasluck,7,SMITH,Marijanna,M,Marijanna Smith,Marijanna Smith,Australian Federation Party,House,0
WA,Hasluck,8,LAWRENCE,Tania,M,Tania Lawrence,Tania Lawrence,Australian Labor Party,House,0
WA,Hasluck,9,McCREANOR,Steven,M,Steven Mccreanor,Steven Mccreanor,Liberal Democrats,House,0
WA,Moore,1,ANDERSSON,Sue,M,Sue Andersson,Sue Andersson,The Great Australian Party,House,0
WA,Moore,2,GUNNESS,Peter,M,Peter Gunness,Peter Gunness,WESTERN AUSTRALIA PARTY,House,0
WA,Moore,3,FRENCH,Tom,M,Tom French,Tom French,Australian Labor Party,House,0
WA,Moore,4,COOPER,Mark,M,Mark Cooper,Mark Cooper,The Greens (WA),House,0
WA,Moore,5,GOODENOUGH,Ian,M,Ian Goodenough,Ian Goodenough,Liberal,House,1
WA,Moore,6,BRIGHTMAN,Brian,M,Brian Brightman,Brian Brightman,Pauline Hanson's One Nation,House,0
WA,Moore,7,WATKINSON,Helen,M,Helen Watkinson,Helen Watkinson,United Australia Party,House,0
WA,Moore,8,SUTER,Martin,M,Martin Suter,Martin Suter,Australian Federation Party,House,0
WA,O'Connor,1,KUSTRIN,Stan,M,Stan Kustrin,Stan Kustrin,Pauline Hanson's One Nation,House,0
WA,O'Connor,2,WELDON,Shaneane,M,Shaneane Weldon,Shaneane Weldon,Australian Labor Party,House,0
WA,O'Connor,3,WATSON,Giz,M,Giz Watson,Giz Watson,The Greens (WA),House,0
WA,O'Connor,4,MIDDLE,Isaac,M,Isaac Middle,Isaac Middle,Australian Federation Party,House,0
WA,O'Connor,5,BESSANT,Morris,M,Morris Bessant,Morris Bessant,WESTERN AUSTRALIA PARTY,House,0
WA,O'Connor,6,MOSELEY,Justin,M,Justin Moseley,Justin Moseley,Australian Christians,House,0
WA,O'Connor,7,TIRRONEN,Tracy Anne,M,Tracy Anne Tirronen,Tracy Anne Tirronen,United Australia Party,House,0
WA,O'Connor,8,BARBER,Brenden,M,Brenden Barber,Brenden Barber,The Great Australian Party,House,0
WA,O'Connor,9,WILSON,Rick,M,Rick Wilson,Rick Wilson,Liberal,House,1
WA,Pearce,1,STEWART,Roslyn,M,Roslyn Stewart,Roslyn Stewart,The Great Australian Party,House,0
WA,Pearce,2,NELSON,Donna,M,Donna Nelson,Donna Nelson,The Greens (WA),House,0
WA,Pearce,3,MARSHALL,David,M,David Marshall,David Marshall,Liberal Democrats,House,0
WA,Pearce,4,ROBERTS,Tracey,M,Tracey Roberts,Tracey Roberts,Australian Labor Party,House,0
WA,Pearce,5,DALBY,Trevor Richard,M,Trevor Richard Dalby,Trevor Richard Dalby,United Australia Party,House,0
WA,Pearce,6,PAICE,Jim,M,Jim Paice,Jim Paice,WESTERN AUSTRALIA PARTY,House,0
WA,Pearce,7,MALLOY,Aaron,M,Aaron Malloy,Aaron Malloy,Pauline Hanson's One Nation,House,0
WA,Pearce,8,AITKEN,Linda,M,Linda Aitken,Linda Aitken,Liberal,House,0
WA,Pearce,9,MONTGOMERY,Vanessa,M,Vanessa Montgomery,Vanessa Montgomery,Australian Christians,House,0
WA,Pearce,10,MARCH,Nigel,M,Nigel March,Nigel March,Australian Federation Party,House,0
WA,Perth,1,BAILEY,Cameron,M,Cameron Bailey,Cameron Bailey,Pauline Hanson's One Nation,House,0
WA,Perth,2,POWELL,Dean,M,Dean Powell,Dean Powell,Australian Christians,House,0
WA,Perth,3,CONNOR,Sean,M,Sean Connor,Sean Connor,The Great Australian Party,House,0
WA,Perth,4,VOS,Dave,M,Dave Vos,Dave Vos,WESTERN AUSTRALIA PARTY,House,0
WA,Perth,5,SZMEKURA-MOOR,Sarah,M,Sarah Szmekura-Moor,Sarah Szmekura-Moor,Animal Justice Party,House,0
WA,Perth,6,GORMAN,Patrick,M,Patrick Gorman,Patrick Gorman,Australian Labor Party,House,1
WA,Perth,7,NICKOLS,Evan,M,Evan Nickols,Evan Nickols,Liberal Democrats,House,0
WA,Perth,8,EBERHART,Sonya Michelle,M,Sonya Michelle Eberhart,Sonya Michelle Eberhart,United Australia Party,House,0
WA,Perth,9,PERKS,Caroline,M,Caroline Perks,Caroline Perks,The Greens (WA),House,0
WA,Perth,10,DWYER,David,M,David Dwyer,David Dwyer,Liberal,House,0
WA,Perth,11,GYURU,Aiden,M,Aiden Gyuru,Aiden Gyuru,Australian Federation Party,House,0
WA,Swan,1,HILTON,Paul,M,Paul Hilton,Paul Hilton,United Australia Party,House,0
WA,Swan,2,THOMPSON,Matthew,M,Matthew Thompson,Matthew Thompson,Liberal Democrats,House,0
WA,Swan,3,GREEN,Timothy,M,Timothy Green,Timothy Green,Animal Justice Party,House,0
WA,Swan,4,MASCARENHAS,Zaneta,M,Zaneta Mascarenhas,Zaneta Mascarenhas,Australian Labor Party,House,0
WA,Swan,5,PALLIER,Carl,M,Carl Pallier,Carl Pallier,Australian Federation Party,House,0
WA,Swan,6,BRADLEY,Rod,M,Rod Bradley,Rod Bradley,WESTERN AUSTRALIA PARTY,House,0
WA,Swan,7,HALLIFAX,Peter,M,Peter Hallifax,Peter Hallifax,Pauline Hanson's One Nation,House,0
WA,Swan,8,McSWEENEY,Kristy,M,Kristy Mcsweeney,Kristy Mcsweeney,Liberal,House,0
WA,Swan,9,UINK,Clint,M,Clint Uink,Clint Uink,The Greens (WA),House,0
WA,Swan,10,GOWER,Dena,M,Dena Gower,Dena Gower,Australian Christians,House,0
WA,Tangney,1,CHANG,Tshung-Hui,M,Tshung-Hui Chang,Tshung-Hui Chang,Pauline Hanson's One Nation,House,0
WA,Tangney,2,GILLETT,Jay Dean,M,Jay Dean Gillett,Jay Dean Gillett,WESTERN AUSTRALIA PARTY,House,0
WA,Tangney,3,STAER,Mark,M,Mark Staer,Mark Staer,Australian Christians,House,0
WA,Tangney,4,MARK,Travis Llewellyn,M,Travis Llewellyn Mark,Travis Llewellyn Mark,United Australia Party,House,0
WA,Tangney,5,LIM,Sam,M,Sam Lim,Sam Lim,Australian Labor Party,House,0
WA,Tangney,6,MORTON,Ben,M,Ben Morton,Ben Morton,Liberal,House,1
WA,Tangney,7,FOWLER,Brent,M,Brent Fowler,Brent Fowler,Australian Federation Party,House,0
WA,Tangney,8,HOLROYD,Jacqueline,M,Jacqueline Holroyd,Jacqueline Holroyd,Liberal Democrats,House,0
WA,Tangney,9,ABDUL RAZAK,Adam,M,Adam Abdul Razak,Adam Abdul Razak,The Greens (WA),House,0
ACT,A,1,GALLAGHER,Katy,M,Katy Gallagher,Katy Gallagher,Australian Labor Party,Senate,1
ACT,A,2,NORTHAM,Maddy,M,Maddy Northam,Maddy Northam,Australian Labor Party,Senate,0
ACT,B,1,ANGEL,Joy,M,Joy Angel,Joy Angel,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
ACT,B,2,HAYDON,John,M,John Haydon,John Haydon,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
ACT,C,1,SAVOULIDIS,James,M,James Savoulidis,James Savoulidis,United Australia Party,Senate,0
ACT,C,2,PAGE,Tracey,M,Tracey Page,Tracey Page,United Australia Party,Senate,0
ACT,D,1,SESELJA,Zed,M,Zed Seselja,Zed Seselja,Liberal,Senate,1
ACT,D,2,LAM,Kacey,M,Kacey Lam,Kacey Lam,Liberal,Senate,0
ACT,E,1,POCOCK,David,M,David Pocock,David Pocock,David Pocock,Senate,0
ACT,E,2,DOUBE,Clare,M,Clare Doube,Clare Doube,David Pocock,Senate,0
ACT,F,1,RUBENSTEIN,Kim,M,Kim Rubenstein,Kim Rubenstein,Kim for Canberra,Senate,0
ACT,F,2,HUYNH,Kim,M,Kim Huynh,Kim Huynh,Kim for Canberra,Senate,0
ACT,G,1,FAULKNER,Therese,M,Therese Faulkner,Therese Faulkner,Australian Progressives,Senate,0
ACT,G,2,LIN,Stephen,M,Stephen Lin,Stephen Lin,Australian Progressives,Senate,0
ACT,H,1,GORENG GORENG,Tjanara,M,Tjanara Goreng Goreng,Tjanara Goreng Goreng,The Greens,Senate,0
ACT,H,2,CRUZ,James,M,James Cruz,James Cruz,The Greens,Senate,0
ACT,I,1,KATELARIS,Andrew,M,Andrew Katelaris,Andrew Katelaris,Legalise Cannabis Australia,Senate,0
ACT,I,2,STANVIC,Michelle,M,Michelle Stanvic,Michelle Stanvic,Legalise Cannabis Australia,Senate,0
ACT,J,1,del VALLE,Yana,M,Yana Del Valle,Yana Del Valle,Animal Justice Party,Senate,0
ACT,J,2,FAHIZ,Jannah,M,Jannah Fahiz,Jannah Fahiz,Animal Justice Party,Senate,0
ACT,K,1,SIMMS,Michael,M,Michael Simms,Michael Simms,Informed Medical Options Party,Senate,0
ACT,K,2,LIDDICOAT,Mary-Jane,M,Mary-Jane Liddicoat,Mary-Jane Liddicoat,Informed Medical Options Party,Senate,0
ACT,UG,1,LI,Fuxin,M,Fuxin Li,Fuxin Li,,Senate,0
NSW,A,1,BROLLO,Darren,M,Darren Brollo,Darren Brollo,Animal Justice Party,Senate,0
NSW,A,2,POWER,Julie,M,Julie Power,Julie Power,Animal Justice Party,Senate,0
NSW,B,1,KEEN,Steve,M,Steve Keen,Steve Keen,TNL,Senate,0
NSW,B,2,GREEN,Melissa,M,Melissa Green,Melissa Green,TNL,Senate,0
NSW,C,1,LIU,Kingsley,M,Kingsley Liu,Kingsley Liu,Citizens Party,Senate,0
NSW,C,2,LAWLER,Ann,M,Ann Lawler,Ann Lawler,Citizens Party,Senate,0
NSW,D,1,LAMB,Georgia,M,Georgia Lamb,Georgia Lamb,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
NSW,D,2,DE VIVE,Suzanne,M,Suzanne De Vive,Suzanne De Vive,Sustainable Australia Party - Stop Overdevelopment / Corruption,Senate,0
NSW,E,1,SHOEBRIDGE,David,M,David Shoebridge,David Shoebridge,The Greens,Senate,0
NSW,E,2,COHN,Amanda,M,Amanda Cohn,Amanda Cohn,The Greens,Senate,0
NSW,E,3,FLOOD,Rochelle,M,Rochelle Flood,Rochelle Flood,The Greens,Senate,0
NSW,E,4,SCOTT,Jane,M,Jane Scott,Jane Scott,The Greens,Senate,0
NSW,E,5,ARYA,Hawa,M,Hawa Arya,Hawa Arya,The Greens,Senate,0
NSW,E,6,WHEELER,Danielle,M,Danielle Wheeler,Danielle Wheeler,The Greens,Senate,0
NSW,F,1,BODDY,Max,M,Max Boddy,Max Boddy,,Senate,0
NSW,F,2,GRENFELL,Oscar,M,Oscar Grenfell,Oscar Grenfell,,Senate,0
NSW,G,1,PAYNE,Marise,M,Marise Payne,Marise Payne,Liberal & Nationals,Senate,1
NSW,G,2,CADELL,Ross,M,Ross Cadell,Ross Cadell,Liberal & Nationals,Senate,0
NSW,G,3,MOLAN,Jim,M,Jim Molan,Jim Molan,Liberal & Nationals,Senate,1
NSW,G,4,PENFOLD,Alison Louise,M,Alison Louise Penfold,Alison Louise Penfold,Liberal & Nationals,Senate,0
NSW,G,5,JARVIS,Mary-Lou,M,Mary-Lou Jarvis,Mary-Lou Jarvis,Liberal & Nationals,Senate,0
NSW,G,6,McGAHEY,Vicky,M,Vicky Mcgahey,Vicky Mcgahey,Liberal & Nationals,Senate,0
NSW,H,1,CARO,Jane,M,Jane Caro,Jane Caro,Reason Australia,Senate,0
NSW,H,2,MAHER,Hannah Kate,M,Hannah Kate Maher,Hannah Kate Maher,Reason Australia,Senate,0
NSW,H,3,RYALL,Diana,M,Diana Ryall,Diana Ryall,Reason Australia,Senate,0
NSW,I,1,SANCHEZ,Paula,M,Paula Sanchez,Paula Sanchez,Socialist Alliance,Senate,0
NSW,I,2,LEKA,Niko,M,Niko Leka,Niko Leka,Socialist Alliance,Senate,0
NSW,I,3,EVANS,Rachel,M,Rachel Evans,Rachel Evans,Socialist Alliance,Senate,0
NSW,J,1,JONES,Ross,M,Ross Jones,Ross Jones,Federal ICAC Now,Senate,0
NSW,J,2,ANDERSON,Gabrielle,M,Gabrielle Anderson,Gabrielle Anderson,Federal ICAC Now,Senate,0
NSW,K,1,BATY,Steven James,M,Steven James Baty,Steven James Baty,Australian Democrats,Senate,0
NSW,K,2,ROGERS,Suzanne,M,Suzanne Rogers,Suzanne Rogers,Australian Democrats,Senate,0
NSW,K,3,RICHARDS,Craig Edward,M,Craig Edward Richards,Craig Edward Richards,Australian Democrats,Senate,0
NSW,L,1,WHYMAN,Owen Douglas,M,Owen Douglas Whyman,Owen Douglas Whyman,Indigenous - Aboriginal Party of Australia,Senate,0
NSW,L,2,BROOKE,Lawrence John,M,Lawrence John Brooke,Lawrence John Brooke,Indigenous - Aboriginal Party of Australia,Senate,0
NSW,M,1,DJURIC,Shane,M,Shane Djuric,Shane Djuric,"Shooters, Fishers and Farmers Party",Senate,0
NSW,M,2,GREGORY,Desiree J,M,Desiree J Gregory,Desiree J Gregory,"Shooters, Fishers and Farmers Party",Senate,0
NSW,M,3,MILGATE,Brian,M,Brian Milgate,Brian Milgate,"Shooters, Fishers and Farmers Party",Senate,0
NSW,M,4,CROOKS,Jeremy,M,Jeremy Crooks,Jeremy Crooks,"Shooters, Fishers and Farmers Party",Senate,0
NSW,N,1,KOCHER,Dessie,M,Dessie Kocher,Dessie Kocher,Seniors United Party of Australia,Senate,0
NSW,N,2,BENNIE,Ray,M,Ray Bennie,Ray Bennie,Seniors United Party of Australia,Senate,0
NSW,O,1,O'NEILL,Michael,M,Michael O'Neill,Michael O'Neill,Informed Medical Options Party,Senate,0
NSW,O,2,BURNUM BURNUM,Marelle,M,Marelle Burnum Burnum,Marelle Burnum Burnum,Informed Medical Options Party,Senate,0
NSW,P,1,HOPKINS,Matthew,M,Matthew Hopkins,Matthew Hopkins,The Great Australian Party,Senate,0
NSW,P,2,NOHRA,George,M,George Nohra,George Nohra,The Great Australian Party,Senate,0
NSW,Q,1,BALDERSTONE,Michael,M,Michael Balderstone,Michael Balderstone,Legalise Cannabis Australia,Senate,0
NSW,Q,2,HESTER,Gail,M,Gail Hester,Gail Hester,Legalise Cannabis Australia,Senate,0
NSW,R,1,LEONG,Andrea,M,Andrea Leong,Andrea Leong,"FUSION: Science, Pirate, Secular, Climate Emergency",Senate,0
